pokemon_id,pokemon_fr,pokemon_pokepedia,move_name,learn_method,learn_level
94,Ectoplasma,Ectoplasma,Entrave,level-up,0
94,Ectoplasma,Ectoplasma,Hypnose,level-up,0
94,Ectoplasma,Ectoplasma,Léchouille,level-up,0
94,Ectoplasma,Ectoplasma,Purédpois,level-up,0
94,Ectoplasma,Ectoplasma,Gaz Toxik,level-up,7
94,Ectoplasma,Ectoplasma,Feu Follet,level-up,14
94,Ectoplasma,Ectoplasma,Ombre Nocturne,level-up,12
94,Ectoplasma,Ectoplasma,Onde Folie,level-up,0
94,Ectoplasma,Ectoplasma,Onde Folie,level-up,5
94,Ectoplasma,Ectoplasma,Toxik,level-up,21
94,Ectoplasma,Ectoplasma,Coup Bas,level-up,19
94,Ectoplasma,Ectoplasma,Ball'Ombre,level-up,30
94,Ectoplasma,Ectoplasma,Dévorêve,level-up,45
94,Ectoplasma,Ectoplasma,Vibrobscur,level-up,36
94,Ectoplasma,Ectoplasma,Coup d'Boule,ct,1
94,Ectoplasma,Ectoplasma,Provoc,ct,2
94,Ectoplasma,Ectoplasma,Repos,ct,5
94,Ectoplasma,Ectoplasma,Abri,ct,7
94,Ectoplasma,Ectoplasma,Clonage,ct,8
94,Ectoplasma,Ectoplasma,Feu Follet,ct,11
94,Ectoplasma,Ectoplasma,Façade,ct,12
94,Ectoplasma,Ectoplasma,Casse-Brique,ct,13
94,Ectoplasma,Ectoplasma,Frappe Atlas,ct,15
94,Ectoplasma,Ectoplasma,Vibrobscur,ct,20
94,Ectoplasma,Ectoplasma,Tricherie,ct,21
94,Ectoplasma,Ectoplasma,Poing-Éclair,ct,23
94,Ectoplasma,Ectoplasma,Direct Toxik,ct,26
94,Ectoplasma,Ectoplasma,Toxik,ct,27
94,Ectoplasma,Ectoplasma,Poing de Feu,ct,31
94,Ectoplasma,Ectoplasma,Éclat Magique,ct,32
94,Ectoplasma,Ectoplasma,Poing-Glace,ct,35
94,Ectoplasma,Ectoplasma,Tonnerre,ct,36
94,Ectoplasma,Ectoplasma,Fatal-Foudre,ct,38
94,Ectoplasma,Ectoplasma,Psyko,ct,40
94,Ectoplasma,Ectoplasma,Destruction,ct,42
94,Ectoplasma,Ectoplasma,Ball'Ombre,ct,43
94,Ectoplasma,Ectoplasma,Ultralaser,ct,48
94,Ectoplasma,Ectoplasma,Bomb-Beurk,ct,52
94,Ectoplasma,Ectoplasma,Méga-Sangsue,ct,53
94,Ectoplasma,Ectoplasma,Dévorêve,ct,59
95,Onix,Onix,Armure,level-up,0
95,Onix,Onix,Charge,level-up,0
95,Onix,Onix,Étreinte,level-up,0
95,Onix,Onix,Jet-Pierres,level-up,0
95,Onix,Onix,Frénésie,level-up,10
95,Onix,Onix,Piège de Roc,level-up,5
95,Onix,Onix,Souplesse,level-up,25
95,Onix,Onix,Grincement,level-up,15
95,Onix,Onix,Éboulement,level-up,30
95,Onix,Onix,Séisme,level-up,35
95,Onix,Onix,Queue de Fer,level-up,40
95,Onix,Onix,Tunnel,level-up,20
95,Onix,Onix,Damoclès,level-up,45
95,Onix,Onix,Coup d'Boule,ct,1
95,Onix,Onix,Provoc,ct,2
95,Onix,Onix,Repos,ct,5
95,Onix,Onix,Abri,ct,7
95,Onix,Onix,Clonage,ct,8
95,Onix,Onix,Tunnel,ct,10
95,Onix,Onix,Façade,ct,12
95,Onix,Onix,Draco-Queue,ct,17
95,Onix,Onix,Queue de Fer,ct,19
95,Onix,Onix,Éboulement,ct,22
95,Onix,Onix,Toxik,ct,27
95,Onix,Onix,Dracochoc,ct,34
95,Onix,Onix,Séisme,ct,41
95,Onix,Onix,Destruction,ct,42
95,Onix,Onix,Luminocanon,ct,54
95,Onix,Onix,Piège de Roc,ct,56
96,Soporifik,Soporifik,Écras'Face,level-up,0
96,Soporifik,Soporifik,Hypnose,level-up,0
96,Soporifik,Soporifik,Entrave,level-up,4
96,Soporifik,Soporifik,Choc Mental,level-up,9
96,Soporifik,Soporifik,Coup d'Boule,level-up,27
96,Soporifik,Soporifik,Gaz Toxik,level-up,13
96,Soporifik,Soporifik,Yoga,level-up,18
96,Soporifik,Soporifik,Rafale Psy,level-up,22
96,Soporifik,Soporifik,Dévorêve,level-up,40
96,Soporifik,Soporifik,Psyko,level-up,31
96,Soporifik,Soporifik,Machination,level-up,36
96,Soporifik,Soporifik,Coup d'Boule,ct,1
96,Soporifik,Soporifik,Provoc,ct,2
96,Soporifik,Soporifik,Téléport,ct,4
96,Soporifik,Soporifik,Repos,ct,5
96,Soporifik,Soporifik,Mur Lumière,ct,6
96,Soporifik,Soporifik,Abri,ct,7
96,Soporifik,Soporifik,Clonage,ct,8
96,Soporifik,Soporifik,Protection,ct,9
96,Soporifik,Soporifik,Façade,ct,12
96,Soporifik,Soporifik,Casse-Brique,ct,13
96,Soporifik,Soporifik,Frappe Atlas,ct,15
96,Soporifik,Soporifik,Cage-Éclair,ct,16
96,Soporifik,Soporifik,Tricherie,ct,21
96,Soporifik,Soporifik,Poing-Éclair,ct,23
96,Soporifik,Soporifik,Toxik,ct,27
96,Soporifik,Soporifik,Triplattaque,ct,28
96,Soporifik,Soporifik,Poing de Feu,ct,31
96,Soporifik,Soporifik,Éclat Magique,ct,32
96,Soporifik,Soporifik,Plénitude,ct,33
96,Soporifik,Soporifik,Poing-Glace,ct,35
96,Soporifik,Soporifik,Psyko,ct,40
96,Soporifik,Soporifik,Ball'Ombre,ct,43
96,Soporifik,Soporifik,Dévorêve,ct,59
97,Hypnomade,Hypnomade,Bouclier,level-up,0
97,Hypnomade,Hypnomade,Écras'Face,level-up,0
97,Hypnomade,Hypnomade,Hypnose,level-up,0
97,Hypnomade,Hypnomade,Entrave,level-up,0
97,Hypnomade,Hypnomade,Entrave,level-up,4
97,Hypnomade,Hypnomade,Choc Mental,level-up,0
97,Hypnomade,Hypnomade,Choc Mental,level-up,9
97,Hypnomade,Hypnomade,Coup d'Boule,level-up,27
97,Hypnomade,Hypnomade,Gaz Toxik,level-up,13
97,Hypnomade,Hypnomade,Yoga,level-up,18
97,Hypnomade,Hypnomade,Rafale Psy,level-up,22
97,Hypnomade,Hypnomade,Psyko,level-up,36
97,Hypnomade,Hypnomade,Machination,level-up,46
97,Hypnomade,Hypnomade,Dévorêve,level-up,55
97,Hypnomade,Hypnomade,Coup d'Boule,ct,1
97,Hypnomade,Hypnomade,Provoc,ct,2
97,Hypnomade,Hypnomade,Téléport,ct,4
97,Hypnomade,Hypnomade,Repos,ct,5
97,Hypnomade,Hypnomade,Mur Lumière,ct,6
97,Hypnomade,Hypnomade,Abri,ct,7
97,Hypnomade,Hypnomade,Clonage,ct,8
97,Hypnomade,Hypnomade,Protection,ct,9
97,Hypnomade,Hypnomade,Façade,ct,12
97,Hypnomade,Hypnomade,Casse-Brique,ct,13
97,Hypnomade,Hypnomade,Frappe Atlas,ct,15
97,Hypnomade,Hypnomade,Cage-Éclair,ct,16
97,Hypnomade,Hypnomade,Tricherie,ct,21
97,Hypnomade,Hypnomade,Poing-Éclair,ct,23
97,Hypnomade,Hypnomade,Toxik,ct,27
97,Hypnomade,Hypnomade,Triplattaque,ct,28
97,Hypnomade,Hypnomade,Poing de Feu,ct,31
97,Hypnomade,Hypnomade,Éclat Magique,ct,32
97,Hypnomade,Hypnomade,Plénitude,ct,33
97,Hypnomade,Hypnomade,Poing-Glace,ct,35
97,Hypnomade,Hypnomade,Psyko,ct,40
97,Hypnomade,Hypnomade,Ball'Ombre,ct,43
97,Hypnomade,Hypnomade,Ultralaser,ct,48
97,Hypnomade,Hypnomade,Dévorêve,ct,59
98,Krabby,Krabby,Écume,level-up,0
98,Krabby,Krabby,Force Poigne,level-up,5
98,Krabby,Krabby,Groz'Yeux,level-up,9
98,Krabby,Krabby,Armure,level-up,14
98,Krabby,Krabby,Bulles d'O,level-up,18
98,Krabby,Krabby,Écrasement,level-up,23
98,Krabby,Krabby,Abri,level-up,27
98,Krabby,Krabby,Guillotine,level-up,41
98,Krabby,Krabby,Souplesse,level-up,32
98,Krabby,Krabby,Pince-Masse,level-up,36
98,Krabby,Krabby,Coup d'Boule,ct,1
98,Krabby,Krabby,Repos,ct,5
98,Krabby,Krabby,Abri,ct,7
98,Krabby,Krabby,Clonage,ct,8
98,Krabby,Krabby,Tunnel,ct,10
98,Krabby,Krabby,Façade,ct,12
98,Krabby,Krabby,Casse-Brique,ct,13
98,Krabby,Krabby,Éboulement,ct,22
98,Krabby,Krabby,Plaie-Croix,ct,24
98,Krabby,Krabby,Toxik,ct,27
98,Krabby,Krabby,Ébullition,ct,29
98,Krabby,Krabby,Surf,ct,47
98,Krabby,Krabby,Surpuissance,ct,49
98,Krabby,Krabby,Blizzard,ct,51
98,Krabby,Krabby,Laser Glace,ct,55
99,Krabboss,Krabboss,Amnésie,level-up,0
99,Krabboss,Krabboss,Écume,level-up,0
99,Krabboss,Krabboss,Hâte,level-up,0
99,Krabboss,Krabboss,Force Poigne,level-up,0
99,Krabboss,Krabboss,Force Poigne,level-up,5
99,Krabboss,Krabboss,Groz'Yeux,level-up,0
99,Krabboss,Krabboss,Groz'Yeux,level-up,9
99,Krabboss,Krabboss,Armure,level-up,0
99,Krabboss,Krabboss,Armure,level-up,14
99,Krabboss,Krabboss,Bulles d'O,level-up,18
99,Krabboss,Krabboss,Écrasement,level-up,23
99,Krabboss,Krabboss,Abri,level-up,27
99,Krabboss,Krabboss,Guillotine,level-up,56
99,Krabboss,Krabboss,Souplesse,level-up,37
99,Krabboss,Krabboss,Pince-Masse,level-up,41
99,Krabboss,Krabboss,Coup d'Boule,ct,1
99,Krabboss,Krabboss,Repos,ct,5
99,Krabboss,Krabboss,Abri,ct,7
99,Krabboss,Krabboss,Clonage,ct,8
99,Krabboss,Krabboss,Tunnel,ct,10
99,Krabboss,Krabboss,Façade,ct,12
99,Krabboss,Krabboss,Casse-Brique,ct,13
99,Krabboss,Krabboss,Éboulement,ct,22
99,Krabboss,Krabboss,Plaie-Croix,ct,24
99,Krabboss,Krabboss,Toxik,ct,27
99,Krabboss,Krabboss,Ébullition,ct,29
99,Krabboss,Krabboss,Surf,ct,47
99,Krabboss,Krabboss,Ultralaser,ct,48
99,Krabboss,Krabboss,Surpuissance,ct,49
99,Krabboss,Krabboss,Blizzard,ct,51
99,Krabboss,Krabboss,Laser Glace,ct,55
100,Voltorbe,Voltorbe,Charge,level-up,0
100,Voltorbe,Voltorbe,Sonicboom,level-up,6
100,Voltorbe,Voltorbe,Éclair,level-up,9
100,Voltorbe,Voltorbe,Grincement,level-up,24
100,Voltorbe,Voltorbe,Météores,level-up,14
100,Voltorbe,Voltorbe,Destruction,level-up,19
100,Voltorbe,Voltorbe,Mur Lumière,level-up,3
100,Voltorbe,Voltorbe,Tonnerre,level-up,31
100,Voltorbe,Voltorbe,Explosion,level-up,45
100,Voltorbe,Voltorbe,Voile Miroir,level-up,38
100,Voltorbe,Voltorbe,Coup d'Boule,ct,1
100,Voltorbe,Voltorbe,Provoc,ct,2
100,Voltorbe,Voltorbe,Téléport,ct,4
100,Voltorbe,Voltorbe,Repos,ct,5
100,Voltorbe,Voltorbe,Mur Lumière,ct,6
100,Voltorbe,Voltorbe,Abri,ct,7
100,Voltorbe,Voltorbe,Clonage,ct,8
100,Voltorbe,Voltorbe,Protection,ct,9
100,Voltorbe,Voltorbe,Façade,ct,12
100,Voltorbe,Voltorbe,Cage-Éclair,ct,16
100,Voltorbe,Voltorbe,Tricherie,ct,21
100,Voltorbe,Voltorbe,Toxik,ct,27
100,Voltorbe,Voltorbe,Tonnerre,ct,36
100,Voltorbe,Voltorbe,Fatal-Foudre,ct,38
100,Voltorbe,Voltorbe,Destruction,ct,42
101,Électrode,Électrode,Charge,level-up,0
101,Électrode,Électrode,Sonicboom,level-up,0
101,Électrode,Électrode,Sonicboom,level-up,6
101,Électrode,Électrode,Éclair,level-up,0
101,Électrode,Électrode,Éclair,level-up,9
101,Électrode,Électrode,Grincement,level-up,24
101,Électrode,Électrode,Météores,level-up,14
101,Électrode,Électrode,Destruction,level-up,19
101,Électrode,Électrode,Mur Lumière,level-up,0
101,Électrode,Électrode,Mur Lumière,level-up,3
101,Électrode,Électrode,Tonnerre,level-up,36
101,Électrode,Électrode,Explosion,level-up,60
101,Électrode,Électrode,Voile Miroir,level-up,48
101,Électrode,Électrode,Coup d'Boule,ct,1
101,Électrode,Électrode,Provoc,ct,2
101,Électrode,Électrode,Téléport,ct,4
101,Électrode,Électrode,Repos,ct,5
101,Électrode,Électrode,Mur Lumière,ct,6
101,Électrode,Électrode,Abri,ct,7
101,Électrode,Électrode,Clonage,ct,8
101,Électrode,Électrode,Protection,ct,9
101,Électrode,Électrode,Façade,ct,12
101,Électrode,Électrode,Cage-Éclair,ct,16
101,Électrode,Électrode,Tricherie,ct,21
101,Électrode,Électrode,Toxik,ct,27
101,Électrode,Électrode,Tonnerre,ct,36
101,Électrode,Électrode,Fatal-Foudre,ct,38
101,Électrode,Électrode,Destruction,ct,42
101,Électrode,Électrode,Ultralaser,ct,48
102,Noeunoeuf,Noeunoeuf,Pilonnage,level-up,0
102,Noeunoeuf,Noeunoeuf,Hypnose,level-up,7
102,Noeunoeuf,Noeunoeuf,Protection,level-up,41
102,Noeunoeuf,Noeunoeuf,Vampigraine,level-up,34
102,Noeunoeuf,Noeunoeuf,Para-Spore,level-up,16
102,Noeunoeuf,Noeunoeuf,Poudre Toxik,level-up,18
102,Noeunoeuf,Noeunoeuf,Poudre Dodo,level-up,20
102,Noeunoeuf,Noeunoeuf,Choc Mental,level-up,14
102,Noeunoeuf,Noeunoeuf,Rafale Psy,level-up,27
102,Noeunoeuf,Noeunoeuf,Lance-Soleil,level-up,48
102,Noeunoeuf,Noeunoeuf,Coup d'Boule,ct,1
102,Noeunoeuf,Noeunoeuf,Téléport,ct,4
102,Noeunoeuf,Noeunoeuf,Repos,ct,5
102,Noeunoeuf,Noeunoeuf,Mur Lumière,ct,6
102,Noeunoeuf,Noeunoeuf,Abri,ct,7
102,Noeunoeuf,Noeunoeuf,Clonage,ct,8
102,Noeunoeuf,Noeunoeuf,Protection,ct,9
102,Noeunoeuf,Noeunoeuf,Façade,ct,12
102,Noeunoeuf,Noeunoeuf,Toxik,ct,27
102,Noeunoeuf,Noeunoeuf,Psyko,ct,40
102,Noeunoeuf,Noeunoeuf,Destruction,ct,42
102,Noeunoeuf,Noeunoeuf,Lance-Soleil,ct,45
102,Noeunoeuf,Noeunoeuf,Bomb-Beurk,ct,52
102,Noeunoeuf,Noeunoeuf,Méga-Sangsue,ct,53
102,Noeunoeuf,Noeunoeuf,Dévorêve,ct,59
103,Noadkoko,Noadkoko,Choc Mental,level-up,0
103,Noadkoko,Noadkoko,Écrasement,level-up,0
103,Noadkoko,Noadkoko,Écrasement,level-up,-1
103,Noadkoko,Noadkoko,Hypnose,level-up,0
103,Noadkoko,Noadkoko,Mégafouet,level-up,0
103,Noadkoko,Noadkoko,Para-Spore,level-up,0
103,Noadkoko,Noadkoko,Pilonnage,level-up,0
103,Noadkoko,Noadkoko,Bomb'Œuf,level-up,0
103,Noadkoko,Noadkoko,Coup d'Boule,ct,1
103,Noadkoko,Noadkoko,Téléport,ct,4
103,Noadkoko,Noadkoko,Repos,ct,5
103,Noadkoko,Noadkoko,Mur Lumière,ct,6
103,Noadkoko,Noadkoko,Abri,ct,7
103,Noadkoko,Noadkoko,Clonage,ct,8
103,Noadkoko,Noadkoko,Protection,ct,9
103,Noadkoko,Noadkoko,Façade,ct,12
103,Noadkoko,Noadkoko,Toxik,ct,27
103,Noadkoko,Noadkoko,Psyko,ct,40
103,Noadkoko,Noadkoko,Destruction,ct,42
103,Noadkoko,Noadkoko,Lance-Soleil,ct,45
103,Noadkoko,Noadkoko,Ultralaser,ct,48
103,Noadkoko,Noadkoko,Bomb-Beurk,ct,52
103,Noadkoko,Noadkoko,Méga-Sangsue,ct,53
103,Noadkoko,Noadkoko,Dévorêve,ct,59
104,Osselait,Osselait,Rugissement,level-up,0
104,Osselait,Osselait,Mimi-Queue,level-up,2
104,Osselait,Osselait,Massd'Os,level-up,12
104,Osselait,Osselait,Coup d'Boule,level-up,14
104,Osselait,Osselait,Groz'Yeux,level-up,6
104,Osselait,Osselait,Puissance,level-up,24
104,Osselait,Osselait,Osmerang,level-up,26
104,Osselait,Osselait,Frénésie,level-up,18
104,Osselait,Osselait,Mania,level-up,30
104,Osselait,Osselait,Damoclès,level-up,36
104,Osselait,Osselait,Coup d'Boule,ct,1
104,Osselait,Osselait,Repos,ct,5
104,Osselait,Osselait,Abri,ct,7
104,Osselait,Osselait,Clonage,ct,8
104,Osselait,Osselait,Tunnel,ct,10
104,Osselait,Osselait,Façade,ct,12
104,Osselait,Osselait,Casse-Brique,ct,13
104,Osselait,Osselait,Frappe Atlas,ct,15
104,Osselait,Osselait,Queue de Fer,ct,19
104,Osselait,Osselait,Éboulement,ct,22
104,Osselait,Osselait,Poing-Éclair,ct,23
104,Osselait,Osselait,Toxik,ct,27
104,Osselait,Osselait,Poing de Feu,ct,31
104,Osselait,Osselait,Lance-Flammes,ct,37
104,Osselait,Osselait,Séisme,ct,41
104,Osselait,Osselait,Déflagration,ct,46
104,Osselait,Osselait,Blizzard,ct,51
104,Osselait,Osselait,Laser Glace,ct,55
104,Osselait,Osselait,Piège de Roc,ct,56
105,Ossatueur,Ossatueur,Danse-Lames,level-up,0
105,Ossatueur,Ossatueur,Danse-Lames,level-up,-1
105,Ossatueur,Ossatueur,Grincement,level-up,0
105,Ossatueur,Ossatueur,Rugissement,level-up,0
105,Ossatueur,Ossatueur,Mimi-Queue,level-up,0
105,Ossatueur,Ossatueur,Mimi-Queue,level-up,2
105,Ossatueur,Ossatueur,Massd'Os,level-up,0
105,Ossatueur,Ossatueur,Massd'Os,level-up,12
105,Ossatueur,Ossatueur,Coup d'Boule,level-up,14
105,Ossatueur,Ossatueur,Groz'Yeux,level-up,0
105,Ossatueur,Ossatueur,Groz'Yeux,level-up,6
105,Ossatueur,Ossatueur,Puissance,level-up,24
105,Ossatueur,Ossatueur,Osmerang,level-up,26
105,Ossatueur,Ossatueur,Frénésie,level-up,18
105,Ossatueur,Ossatueur,Mania,level-up,36
105,Ossatueur,Ossatueur,Damoclès,level-up,48
105,Ossatueur,Ossatueur,Coup d'Boule,ct,1
105,Ossatueur,Ossatueur,Repos,ct,5
105,Ossatueur,Ossatueur,Abri,ct,7
105,Ossatueur,Ossatueur,Clonage,ct,8
105,Ossatueur,Ossatueur,Tunnel,ct,10
105,Ossatueur,Ossatueur,Façade,ct,12
105,Ossatueur,Ossatueur,Casse-Brique,ct,13
105,Ossatueur,Ossatueur,Frappe Atlas,ct,15
105,Ossatueur,Ossatueur,Queue de Fer,ct,19
105,Ossatueur,Ossatueur,Éboulement,ct,22
105,Ossatueur,Ossatueur,Poing-Éclair,ct,23
105,Ossatueur,Ossatueur,Toxik,ct,27
105,Ossatueur,Ossatueur,Poing de Feu,ct,31
105,Ossatueur,Ossatueur,Lance-Flammes,ct,37
105,Ossatueur,Ossatueur,Colère,ct,39
105,Ossatueur,Ossatueur,Séisme,ct,41
105,Ossatueur,Ossatueur,Déflagration,ct,46
105,Ossatueur,Ossatueur,Ultralaser,ct,48
105,Ossatueur,Ossatueur,Blizzard,ct,51
105,Ossatueur,Ossatueur,Laser Glace,ct,55
105,Ossatueur,Ossatueur,Piège de Roc,ct,56
106,Kicklee,Kicklee,Double Pied,level-up,10
106,Kicklee,Kicklee,Yoga,level-up,5
106,Kicklee,Kicklee,Mawashi Geri,level-up,0
106,Kicklee,Kicklee,Pied Sauté,level-up,30
106,Kicklee,Kicklee,Casse-Brique,level-up,20
106,Kicklee,Kicklee,Puissance,level-up,35
106,Kicklee,Kicklee,Façade,level-up,25
106,Kicklee,Kicklee,Ruse,level-up,15
106,Kicklee,Kicklee,Pied Voltige,level-up,45
106,Kicklee,Kicklee,Ultimawashi,level-up,40
106,Kicklee,Kicklee,Coup d'Boule,ct,1
106,Kicklee,Kicklee,Coup d'Main,ct,3
106,Kicklee,Kicklee,Repos,ct,5
106,Kicklee,Kicklee,Abri,ct,7
106,Kicklee,Kicklee,Clonage,ct,8
106,Kicklee,Kicklee,Façade,ct,12
106,Kicklee,Kicklee,Casse-Brique,ct,13
106,Kicklee,Kicklee,Frappe Atlas,ct,15
106,Kicklee,Kicklee,Éboulement,ct,22
106,Kicklee,Kicklee,Direct Toxik,ct,26
106,Kicklee,Kicklee,Toxik,ct,27
106,Kicklee,Kicklee,Gonflette,ct,30
106,Kicklee,Kicklee,Séisme,ct,41
106,Kicklee,Kicklee,Surpuissance,ct,49
107,Tygnon,Tygnon,Poing Comète,level-up,0
107,Tygnon,Tygnon,Groz'Yeux,level-up,5
107,Tygnon,Tygnon,Hâte,level-up,10
107,Tygnon,Tygnon,Météores,level-up,20
107,Tygnon,Tygnon,Ruse,level-up,15
107,Tygnon,Tygnon,Uppercut,level-up,25
107,Tygnon,Tygnon,Puissance,level-up,35
107,Tygnon,Tygnon,Poing de Feu,level-up,30
107,Tygnon,Tygnon,Poing-Éclair,level-up,30
107,Tygnon,Tygnon,Poing-Glace,level-up,30
107,Tygnon,Tygnon,Ultimapoing,level-up,40
107,Tygnon,Tygnon,Riposte,level-up,45
107,Tygnon,Tygnon,Coup d'Boule,ct,1
107,Tygnon,Tygnon,Coup d'Main,ct,3
107,Tygnon,Tygnon,Repos,ct,5
107,Tygnon,Tygnon,Abri,ct,7
107,Tygnon,Tygnon,Clonage,ct,8
107,Tygnon,Tygnon,Façade,ct,12
107,Tygnon,Tygnon,Casse-Brique,ct,13
107,Tygnon,Tygnon,Frappe Atlas,ct,15
107,Tygnon,Tygnon,Éboulement,ct,22
107,Tygnon,Tygnon,Poing-Éclair,ct,23
107,Tygnon,Tygnon,Toxik,ct,27
107,Tygnon,Tygnon,Gonflette,ct,30
107,Tygnon,Tygnon,Poing de Feu,ct,31
107,Tygnon,Tygnon,Poing-Glace,ct,35
107,Tygnon,Tygnon,Séisme,ct,41
108,Excelangue,Excelangue,Léchouille,level-up,0
108,Excelangue,Excelangue,Acide,level-up,10
108,Excelangue,Excelangue,Ligotage,level-up,5
108,Excelangue,Excelangue,Écrasement,level-up,15
108,Excelangue,Excelangue,Entrave,level-up,20
108,Excelangue,Excelangue,Étreinte,level-up,25
108,Excelangue,Excelangue,Souplesse,level-up,30
108,Excelangue,Excelangue,Mania,level-up,40
108,Excelangue,Excelangue,Grincement,level-up,35
108,Excelangue,Excelangue,Mégafouet,level-up,45
108,Excelangue,Excelangue,Coup d'Boule,ct,1
108,Excelangue,Excelangue,Coup d'Main,ct,3
108,Excelangue,Excelangue,Repos,ct,5
108,Excelangue,Excelangue,Abri,ct,7
108,Excelangue,Excelangue,Clonage,ct,8
108,Excelangue,Excelangue,Tunnel,ct,10
108,Excelangue,Excelangue,Façade,ct,12
108,Excelangue,Excelangue,Casse-Brique,ct,13
108,Excelangue,Excelangue,Frappe Atlas,ct,15
108,Excelangue,Excelangue,Draco-Queue,ct,17
108,Excelangue,Excelangue,Queue de Fer,ct,19
108,Excelangue,Excelangue,Éboulement,ct,22
108,Excelangue,Excelangue,Poing-Éclair,ct,23
108,Excelangue,Excelangue,Toxik,ct,27
108,Excelangue,Excelangue,Poing de Feu,ct,31
108,Excelangue,Excelangue,Poing-Glace,ct,35
108,Excelangue,Excelangue,Tonnerre,ct,36
108,Excelangue,Excelangue,Lance-Flammes,ct,37
108,Excelangue,Excelangue,Fatal-Foudre,ct,38
108,Excelangue,Excelangue,Séisme,ct,41
108,Excelangue,Excelangue,Ball'Ombre,ct,43
108,Excelangue,Excelangue,Lance-Soleil,ct,45
108,Excelangue,Excelangue,Déflagration,ct,46
108,Excelangue,Excelangue,Surf,ct,47
108,Excelangue,Excelangue,Ultralaser,ct,48
108,Excelangue,Excelangue,Blizzard,ct,51
108,Excelangue,Excelangue,Laser Glace,ct,55
108,Excelangue,Excelangue,Dévorêve,ct,59
109,Smogo,Smogo,Charge,level-up,0
109,Smogo,Smogo,Gaz Toxik,level-up,0
109,Smogo,Smogo,Purédpois,level-up,6
109,Smogo,Smogo,Bain de Smog,level-up,12
109,Smogo,Smogo,Détritus,level-up,18
109,Smogo,Smogo,Destruction,level-up,24
109,Smogo,Smogo,Buée Noire,level-up,36
109,Smogo,Smogo,Toxik,level-up,30
109,Smogo,Smogo,Bomb-Beurk,level-up,42
109,Smogo,Smogo,Explosion,level-up,48
109,Smogo,Smogo,Coup d'Boule,ct,1
109,Smogo,Smogo,Provoc,ct,2
109,Smogo,Smogo,Repos,ct,5
109,Smogo,Smogo,Abri,ct,7
109,Smogo,Smogo,Clonage,ct,8
109,Smogo,Smogo,Feu Follet,ct,11
109,Smogo,Smogo,Façade,ct,12
109,Smogo,Smogo,Vibrobscur,ct,20
109,Smogo,Smogo,Toxik,ct,27
109,Smogo,Smogo,Tonnerre,ct,36
109,Smogo,Smogo,Lance-Flammes,ct,37
109,Smogo,Smogo,Fatal-Foudre,ct,38
109,Smogo,Smogo,Destruction,ct,42
109,Smogo,Smogo,Ball'Ombre,ct,43
109,Smogo,Smogo,Déflagration,ct,46
109,Smogo,Smogo,Bomb-Beurk,ct,52
110,Smogogo,Smogogo,Charge,level-up,0
110,Smogogo,Smogogo,Gaz Toxik,level-up,0
110,Smogogo,Smogogo,Grincement,level-up,0
110,Smogogo,Smogogo,Rafale Psy,level-up,0
110,Smogogo,Smogogo,Purédpois,level-up,0
110,Smogogo,Smogogo,Purédpois,level-up,6
110,Smogogo,Smogogo,Bain de Smog,level-up,0
110,Smogogo,Smogogo,Bain de Smog,level-up,12
110,Smogogo,Smogogo,Détritus,level-up,18
110,Smogogo,Smogogo,Destruction,level-up,24
110,Smogogo,Smogogo,Buée Noire,level-up,40
110,Smogogo,Smogogo,Toxik,level-up,30
110,Smogogo,Smogogo,Bomb-Beurk,level-up,50
110,Smogogo,Smogogo,Explosion,level-up,60
110,Smogogo,Smogogo,Coup d'Boule,ct,1
110,Smogogo,Smogogo,Provoc,ct,2
110,Smogogo,Smogogo,Repos,ct,5
110,Smogogo,Smogogo,Abri,ct,7
110,Smogogo,Smogogo,Clonage,ct,8
110,Smogogo,Smogogo,Feu Follet,ct,11
110,Smogogo,Smogogo,Façade,ct,12
110,Smogogo,Smogogo,Vibrobscur,ct,20
110,Smogogo,Smogogo,Toxik,ct,27
110,Smogogo,Smogogo,Tonnerre,ct,36
110,Smogogo,Smogogo,Lance-Flammes,ct,37
110,Smogogo,Smogogo,Fatal-Foudre,ct,38
110,Smogogo,Smogogo,Destruction,ct,42
110,Smogogo,Smogogo,Ball'Ombre,ct,43
110,Smogogo,Smogogo,Déflagration,ct,46
110,Smogogo,Smogogo,Ultralaser,ct,48
110,Smogogo,Smogogo,Bomb-Beurk,ct,52
111,Rhinocorne,Rhinocorne,Jet de Sable,level-up,0
111,Rhinocorne,Rhinocorne,Koud'Korne,level-up,0
111,Rhinocorne,Rhinocorne,Mimi-Queue,level-up,0
111,Rhinocorne,Rhinocorne,Furie,level-up,7
111,Rhinocorne,Rhinocorne,Écrasement,level-up,12
111,Rhinocorne,Rhinocorne,Jet-Pierres,level-up,19
111,Rhinocorne,Rhinocorne,Tunnelier,level-up,24
111,Rhinocorne,Rhinocorne,Bélier,level-up,31
111,Rhinocorne,Rhinocorne,Éboulement,level-up,43
111,Rhinocorne,Rhinocorne,Séisme,level-up,48
111,Rhinocorne,Rhinocorne,Mégacorne,level-up,36
111,Rhinocorne,Rhinocorne,Empal'Korne,level-up,55
111,Rhinocorne,Rhinocorne,Coup d'Boule,ct,1
111,Rhinocorne,Rhinocorne,Repos,ct,5
111,Rhinocorne,Rhinocorne,Abri,ct,7
111,Rhinocorne,Rhinocorne,Clonage,ct,8
